X,Y,OBJECTID,FACILITY_STATUS,STATUS_NOTE,NAME,CAD_NAME,AKA,TYPE,UNIT,CDF_UNIT,COUNTY,OWNER,FUNDING,STAFFING,ADDRESS,CITY,ZIP,PHONE_NUM,LAT,LON
-13101289.6352,3978926.7246,831,Active,,Lake Forest 19,ORC LAKE FOREST 19,,FSL,ORC,ORC,Orange,COUNTY,L,P,23022 El Toro Rd,Lake Forest,92630,837-0911,33.6277446,-117.69087515
-13143443.6566,4002204.7143,832,Active,,Los Alamitos OCFA Station 2,ORC LOS ALAMITOS,,FSL,ORC,ORC,Orange,COUNTY,L,P,3642 Green Ave,Los Alamitos,90720,821-5760,33.80168437,-118.06955109
-13107058.0301,3986170.6499,833,Active,,New 20 - Spectrum,ORC New 20 - Spectrum,,FSL,ORC,ORC,Orange,COUNTY,L,P,7000 Trabuco Rd,Irvine,92709,551-4203,33.68191103,-117.74269351
-13114251.4554,3994949.9203,834,Active,,Tustin 21,ORC TUSTIN 21,,FSL,ORC,ORC,Orange,COUNTY,L,P,1241 Irvine Blvd,Tustin,92780,544-0171,33.74751228,-117.80731313
-13103740.2271,3977101.3585,835,Active,,Laguna Hills OCFA Station 22,ORC LAGUNA HILLS,,FSL,ORC,ORC,Orange,COUNTY,L,P,24001 Paseo De Valencia,Laguana Hills,92653,837-5471,33.61409006,-117.71288919
-13113308.4354,4003281.6088,836,Active,,Villa Park OCFA Station 23,ORC VILLA PARK,,FSL,ORC,ORC,Orange,COUNTY,L,P,5020 Santiago Cyn Rd,Orange,92869,997-2552,33.80972269,-117.79884184
-13097838.5298,3973450.5814,837,Active,,Mission Viejo 24,ORC MISSION VIEJO 24,,FSL,ORC,ORC,Orange,COUNTY,L,P,25862 Marguerite Pkwy,Mission Viejo,92692,837-9333,33.58677414,-117.65987335
-13134213.1941,3994611.3497,838,Active,,OCFA Station 25,ORC MIDWAY CITY,,FSL,ORC,ORC,Orange,COUNTY,L,P,8171 Bolsa Ave,Midway City,92655,893-8723,33.74498332,-117.98663245
-13111012.4281,3988421.0861,839,Active,,Valencia 26,ORC VALENCIA 26,,FSL,ORC,ORC,Orange,COUNTY,L,P,4691 Walnut Ave,Irvine,92604,559-0201,33.69873172,-117.77821646
-13103666.1403,3987602.2577,840,Active,,Portola Springs 27,ORC Portola Springs 27,,FSL,ORC,ORC,Orange,COUNTY,L,P,12400 Portola Springs Pkwy,Irvine,92618,,33.69261184,-117.71222365
-13118928.6714,3986720.751,841,Active,,Irvine Industrial 28,ORC IRVINE INDUSTRIAL 28,,FSL,ORC,ORC,Orange,COUNTY,L,P,17862 Gillette Ave,Irvine,92614,660-0427,33.68602302,-117.84932928
-13099454.0688,3957182.9852,842,Active,,Doheny 29,ORC DOHENY 29,,FSL,ORC,ORC,Orange,COUNTY,L,P,26111 Victoria Blvd,Dana Point,92624,949-496-9354,33.4649513,-117.67438599
-13103883.3373,3959155.3856,843,Active,,NIGUEL 30,ORC NIGUEL 30,,FSL,ORC,ORC,Orange,COUNTY,L,P,23831 Stonehill Dr,Dana Point,92629,949-661-0203,33.47973112,-117.71417478
-13095335.3569,3980110.0899,844,Active,,NO. Mission Viejo 31,ORC NO. MISSION VIEJO 31,,FSL,ORC,ORC,Orange,COUNTY,L,P,22426 Olympiad Rd,Mission Viejo,92692,581-1910,33.63659554,-117.63738697
-13109618.7115,4014131.2464,845,Active,,East Yorba Linda 32,ORC EAST YORBA LINDA 32,,FSCC,ORC,ORC,Orange,COUNTY,G,P,20990 Yorba Linda Blvd,Yorba Linda,92886,970-0344,33.89066616,-117.76569648
-13121232.3172,3985585.7032,846,Active,,Airport Crash 33,ORC AIRPORT CRASH,,FSL,ORC,ORC,Orange,COUNTY,L,P,366 Paularino,Costa Mesa,92626,751-2800,33.67753837,-117.87002328
-13119507.7888,4014073.4207,847,Active,,Placentia (Valencia) 34,ORC PLACENTIA (Valencia) 34,,FSL,ORC,ORC,Orange,CITY,L,P,1530 N. Valencia Ave,Placentia,92870,996-2121,33.89023496,-117.85453156
-13121288.807,4011540.3323,848,Active,,Placentia (Bradford) 35,ORC PLACENTIA (Bradford) 35,,FSL,ORC,ORC,Orange,CITY,L,P,110 S. Bradford Ave,Placentia,92870,996-1490,33.87134368,-117.87053072
-13112145.4455,3985080.6891,849,Active,,Woodbridge 36,ORC WOODBRIDGE 36,,FSL,ORC,ORC,Orange,COUNTY,L,P,301 E. Yale Loop,Irvine,92604,551-6881,33.67376303,-117.78839453
-13116337.024,3991731.8499,850,Active,,Tustin 37,ORC TUSTIN 37,,FSL,ORC,ORC,Orange,COUNTY,L,P,14901 Red Hill Ave,Tustin,92780,259-7720,33.72347175,-117.82604811
-13102998.6906,3982761.3856,851,Active,,Irvine East 38,ORC IRVINE East 38,,FSL,ORC,ORC,Orange,COUNTY,L,P,Honor Farm Rd,Irvine,92618,859-6926,33.65642251,-117.70622785
-13103076.0368,3970355.7283,852,Active,,NO. Laguna Niguel 39,ORC NO. LAGUNA NIGUEL 39,,FSL,ORC,ORC,Orange,COUNTY,L,P,24241 Avila Rd,Laguna Niguel,92656,831-3232,33.56361099,-117.70692267
-13116770.3247,3981885.1952,853,Active,,University 4,ORC UNIVERSITY,,FSL,ORC,ORC,Orange,COUNTY,L,P,#2 California Ave,Irvine,92612,854-7544,33.64987068,-117.82994052
-13088920.6969,3975057.2531,854,Active,,Coto De Caza OCFA Station 40,ORC COTO DE CAZA,,FSL,ORC,ORC,Orange,COUNTY,L,P,25082 Vista Del Verde,Coto de Caza,92679,459-7410,33.59879667,-117.57976311
-13133122.7827,4011423.541,855,Active,,Fullerton Airport,ORC FULLERTON AIRPORT,,AAB,ORC,ORC,Orange,COUNTY,L,P,3815 Commonwealth Ave,Fullerton,92633,447-3568,33.87047258,-117.97683711
-13093848.4054,3986395.8605,856,Active,,Portola Hills 42,ORC PORTOLA HILLS 42,,FSL,ORC,ORC,Orange,COUNTY,L,P,19150 Ridgellne Rd,Trabuco Canyon,92679,589-0323,33.68359449,-117.62402945
-13110161.8843,3995222.4034,857,Active,,Tustin Ranch 43,ORC TUSTIN RANCH 43,,FSL,ORC,ORC,Orange,COUNTY,L,P,11490 Pioneer Way,Tustin,92782,544-7462,33.74954755,-117.7705759
-13147494.58,3994190.9182,858,Active,,Seal Beach 44 (downtown),ORC SEAL BEACH (downtown),,FSL,ORC,ORC,Orange,COUNTY,L,P,718 Central Ave,Seal Beach,90740,827-2320,33.74184279,-118.10594115
-13091645.3316,3980127.3321,859,Active,,Santa Margarita OCFA Station 45,ORC SANTA MARGARITA,,FSL,ORC,ORC,Orange,COUNTY,L,P,30131 Aventura,Rancho Santa Marg,92688,858-8801,33.63672449,-117.60423891
-13135143.9337,4002970.0225,860,Active,,Stanton OCFA Station 46,ORC STANTON,,FSL,ORC,ORC,Orange,COUNTY,L,P,7871 Pacific St,Stanton,,827-0533,33.80739698,-117.99499342
-13111546.9642,3982408.5741,861,Active,,Irvine 47,ORC Irvine 47,,FSL,ORC,ORC,Orange,COUNTY,L,P,47 Fossil,,,,33.65378438,-117.78301829
-13144287.994,3998389.8893,862,Active,,Seal Beach (frwy)48,ORC SEAL BEACH (frwy)48,,FSL,ORC,ORC,Orange,COUNTY,L,P,3131 Beverly Manor Rd,Seal Beach,90740,952-9438,33.77320307,-118.0771359
-13100916.9225,3962686.0339,863,Active,,BEAR BRAND 49,ORC BEAR BRAND 49,,FSL,ORC,ORC,Orange,COUNTY,L,P,31461 St Of Golden Lantern,Laguana Niguel,92677,949-249-9681,33.50618108,-117.68752702
-13104350.5726,3965274.0074,864,Active,,Laguna Niguel 5,ORC LAGUNA NIGUEL 5,,FSL,ORC,ORC,Orange,COUNTY,L,P,23600 Pacific Island Dr,Laguna Niguel,92677,949-249-3085,33.52556384,-117.71837202
-13096317.0959,3956046.3454,865,Active,,San Clemente 50,ORC SAN CLEMENTE 50,,FSL,ORC,ORC,Orange,COUNTY,L,P,670 Camino de Los Mares,San Clemente,92673,949-361-9670,33.45643295,-117.64620609
-13106573.5204,3980705.2314,866,Active,,Spectrum 51,ORC Spectrum 51,,FSL,ORC,ORC,Orange,COUNTY,L,P,Irvine Center Dr,,,,33.64104654,-117.73834109
-13103455.3216,4011931.4898,867,Active,,Yorba Linda 53,ORC YORBA LINDA 53,,FSL,ORC,ORC,Orange,COUNTY,L,P,25415 La Palma,Yorba Linda,92886,692-8381,33.87426112,-117.71032982
-13097194.3193,3985224.6935,868,Active,,Foothill Ranch 54,ORC FOOTHILL RANCH 54,,FSL,ORC,ORC,Orange,COUNTY,L,P,19811 Pauling Ave,Foothill Ranch,92610,581-4406,33.67483958,-117.6540863
-13107412.7258,3992053.2324,869,Active,,Northwood 55,ORC Northwood 55,,FSL,ORC,ORC,Orange,COUNTY,L,P,Off Portola Pkwy/Yale,Irvine,,,33.72587293,-117.74587979
-13105176.007,3971258.9576,870,Active,,Aliso Viejo 57,ORC ALISO VIEJO 57,,FSCC,ORC,ORC,Orange,COUNTY,G,P,57 Journey,Aliso Viejo,92656,362-9237,33.57037177,-117.72578702
-13094351.3628,3970833.1131,871,Active,,Ladera 58,ORC Ladera 58,,FSL,ORC,ORC,Orange,COUNTY,L,P,58 Station Way,Ladera Ranch,92694,,33.56718434,-117.6285476
-13091640.6028,3956846.3412,872,Active,,San Clemente 59,ORC SAN CLEMENTE 59,,FSL,ORC,ORC,Orange,COUNTY,L,P,48 Avenida La Pata,San Clemente,92673,949-940-0372,33.46242846,-117.60419645
-13115836.0166,3987282.2002,873,Active,,Irvine 6,ORC IRVINE 6,,FSL,ORC,ORC,Orange,COUNTY,L,P,3180 Barranca Pkwy,Irvine,92606,559-7530,33.69021963,-117.82154749
-13092563.1249,3951935.3056,874,Active,,San Clemente 60,ORC SAN CLEMENTE 60,,FSL,ORC,ORC,Orange,COUNTY,L,P,100 Avenida Presidio,San Clemente,92672,949-366-6750,33.42807592,-117.60886799
-13136027.5963,4008088.3349,875,Active,,Buena Park 61,ORC BUENA PARK 61,,FSL,ORC,ORC,Orange,COUNTY,L,P,8081 Western Ave,Buena Park,90620,527-4118,33.84559263,-118.00293149
-13135412.0924,4011803.3639,876,Active,,Buena Park 62,ORC BUENA PARK 62,,FSL,ORC,ORC,Orange,COUNTY,L,P,7780 Artesia Blvd,Buena Park,90620,521-0824,33.87330552,-117.99740233
-13137869.2028,4005956.1791,877,Active,,Buena Park 63,ORC BUENA PARK 63,,FSL,ORC,ORC,Orange,COUNTY,L,P,9120 Holder Street,Buena Park,90620,229-4826,33.82968339,-118.01947492
-13135783.0186,3996557.7393,878,Active,,Westminiter #1 64,ORC WESTMINSTER #1 64,,FSL,ORC,ORC,Orange,COUNTY,L,P,7351 Westminster Blve,Westminster,92683,379-4920,33.75952095,-118.00073442
-13138310.7585,3996880.7702,879,Active,,Westminiter #3 65,ORC WESTMINSTER #3 65,,FSL,ORC,ORC,Orange,COUNTY,L,P,6061 Hefley St,Westminster,92683,379-4931,33.76193343,-118.02344149
-13132115.3723,3994452.7195,880,Active,,Westminiter #2 66,ORC WESTMINSTER #2 66,,FSL,ORC,ORC,Orange,COUNTY,L,P,15061 Moran St,Westminster,92683,379-4935,33.7437984,-117.9677874
-13118995.8954,3997622.0328,881,Active,,OCFA STA 70,ORC Old STA10,,FSL,ORC,ORC,Orange,COUNTY,L,P,2310 N Old Grand St.,Santa Ana,,,33.76746913,-117.84993315
-13122122.2444,3996659.4294,882,Active,,OCFA STA 71,ORC Old STA1,,FSL,ORC,ORC,Orange,COUNTY,L,P,1029 W 17Th St.,Santa Ana,,,33.7602804,-117.87801762
-13118343.0293,3995005.5513,883,Active,,OCFA STA 72,ORC Old STA2,,FSL,ORC,ORC,Orange,COUNTY,L,P,1688 E 4Th St.,Santa Ana,,,33.74792781,-117.84406836
-13123882.6085,3994201.9076,884,Active,,OCFA STA 73,ORC Old STA3,,FSL,ORC,ORC,Orange,COUNTY,L,P,419 S Franklin St.,Santa Ana,,,33.74192487,-117.89383124
-13121241.134,3992283.3567,885,Active,,OCFA STA 74,ORC Old STA4,,FSL,ORC,ORC,Orange,COUNTY,L,P,1427 S Broadway St.,Santa Ana,,,33.72759225,-117.87010247
-13121019.6447,3994530.7704,886,Active,,OCFA STA 75,ORC Old STA5,,FSL,ORC,ORC,Orange,COUNTY,L,P,120 W Walnut St.,Santa Ana,,,33.74438141,-117.8681128
-13122340.7979,3988545.7674,887,Active,,OCFA STA 76,ORC Old STA6,,FSL,ORC,ORC,Orange,COUNTY,L,P,950 W Macarthur Ave.,Santa Ana,,,33.69966355,-117.87998092
-13124992.6055,3990722.2,888,Active,,OCFA STA 77,ORC Old STA7,,FSL,ORC,ORC,Orange,COUNTY,L,P,2317 S Greenville St.,Santa Ana,,,33.71592779,-117.90380251
-13127757.3768,3995167.5901,889,Active,,OCFA STA 78,ORC Old STA8,,FSL,ORC,ORC,Orange,COUNTY,L,P,501 N Newhope St.,Santa Ana,,,33.74913814,-117.92863887
-13119411.3419,3990687.1483,890,Active,,OCFA STA 79,ORC Old STA9,,FSL,ORC,ORC,Orange,COUNTY,L,P,1320 E Warner Ave.,Santa Ana,,,33.71566588,-117.85366518
-13111248.5257,3998334.9478,891,Active,,OCFA Station 8,ORC SKYLINE,,FSL,ORC,ORC,Orange,COUNTY,L,P,10631 Skyline Dr,Santa Ana,92705,544-5292,33.77279279,-117.78033736
-13099046.0092,3969302.4365,892,Active,,So.Mission Viejo 9,ORC SO.MISSION VIEJO 9,,FSL,ORC,ORC,Orange,COUNTY,L,P,9 Shops at Mission Viejo,Mission Viejo,92691,949-582-9260,33.55572631,-117.67072032
-13130768.716,4019628.4658,893,Active,,FS 191,191,191,FSL,LAC,ORC,Los Angeles,COUNTY,L,P,850 W. La Habra Blvd.,La Habra,90631,562-691-4692,33.93164877,-117.95569017
-13128192.0963,4019001.9618,894,Active,,FS 192,192,192,FSL,LAC,ORC,Los Angeles,COUNTY,L,P,520 S. Harbor Blvd.,La Habra,90631,562-694-3265,33.92697908,-117.93254401
-13130956.1415,4016377.1481,895,Active,,FS 193,193,193,FSL,LAC,ORC,Los Angeles,COUNTY,L,P,1000 Risner Way,La Habra,90631,714-525-9947,33.90741209,-117.95737384
-13107442.1928,3997266.0692,896,Active,,Loma Ridge,No CAD name Entered,Loma Ridge Emergency Operations Center,ECC,ORC,ORC,Orange,COUNTY,L,P,2644 East Santiago Canyon Road,Silverado,92676,(714)6477000,33.76481085,-117.7461445
-13109731.1235,3994910.8533,897,Active,,Orange County Fire Authority,No CAD name Entered,RFOTC,HQ,ORC,ORC,Orange,COUNTY,G,P,1 Fire Authority Rd,Irvine,92602,7145736000,33.74722047,-117.76670631
-13097924.9732,3961728.6177,898,Active,,OCFA Station 7,Station 7,,FSL,ORC,ORC,Orange,FIRE DISTRICT,L,P,31865 Del Obispo St,San Juan Capistrano,92675,949-831-0872,33.49866342,-117.66095924
-13093231.2793,3965699.7823,899,Active,,OCFA Station 56,No CAD name Entered,,FSCC,ORC,ORC,Orange,CITY,G,P,56 Sendero Way,Rancho Mission Viejo,92694,949-489-4309,33.52875228,-117.61848573
-13133524.3193,4011693.9375,900,Active,,OCFA Station 41,Station 41,,HB,FUL,ORC,Orange,CITY,L,P,3900 Artesia Ave,Fullerton,92833,,33.87248937,-117.98044418
-13145181.9604,3996182.9121,901,Active,,Boeing,,,COM,ORC,ORC,Orange,,,,,,,,33.75672638,-118.08517868
-13139649.7519,4010675.2217,902,Active,,La Palma,,,COM,ORC,ORC,Orange,,,,,,,,33.86489576,-118.035482
-13131495.3053,4016102.6539,903,Active,,Coyotes Hills,,,COM,ORC,ORC,Orange,,,,,,,,33.90537043,-117.96222936
-13116279.4868,4020699.3874,904,Active,,Olinda CW,,,COM,ORC,ORC,Orange,,,,,,,,33.93963521,-117.82554334
-13113195.1322,4021065.7911,905,Active,,Carbon Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.94236585,-117.79783611
-13112404.0644,4020652.9794,906,Active,,Carbon Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.93928935,-117.79072983
-13106548.7649,4017228.5033,907,Active,,Chino Hills,,,COM,ORC,ORC,Orange,,,,,,,,33.91376397,-117.73813078
-13107244.1018,4014587.5793,908,Active,,Santa Ana Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.89407381,-117.74437709
-13107247.6848,4014584.2949,909,Active,,Gypsum Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.89404932,-117.74440928
-13114187.5686,4009732.9183,910,Active,,Anaheim Deer Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.85786664,-117.80675132
-13128618.2532,4007680.6598,911,Active,,Anaheim West,,,COM,ORC,ORC,Orange,,,,,,,,33.84255581,-117.93638436
-13126138.5205,4006629.7884,912,Active,,Anaheim City Hall,,,COM,ORC,ORC,Orange,,,,,,,,33.83471475,-117.91410854
-13106530.8679,4007872.7457,913,Active,,Weir Canyon Serrano,,,COM,ORC,ORC,Orange,,,,,,,,33.84398898,-117.73797001
-13107047.5401,4006699.9598,914,Active,,Weir Canyon Eastridge,,,COM,ORC,ORC,Orange,,,,,,,,33.83523835,-117.74261135
-13097278.7811,4008590.7307,915,Active,,Sierra Peak,,,COM,ORC,ORC,Orange,,,,,,,,33.84934571,-117.65485709
-13097194.8796,4008667.1678,916,Active,,Sierra Peak 1 and 2,,,COM,ORC,ORC,Orange,,,,,,,,33.84991597,-117.65410339
-13093838.8042,4001966.4073,917,Active,,Pleasants North,,,COM,ORC,ORC,Orange,,,,,,,,33.7999103,-117.62395526
-13093817.2226,4001616.8405,918,Active,,Pleasants West,,,COM,ORC,ORC,Orange,,,,,,,,33.79730079,-117.62376138
-13093126.564,3994786.9658,919,Active,,Silverado Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.74629994,-117.61755709
-13097197.3311,3989803.763,920,Active,,Bolero Peak,,,COM,ORC,ORC,Orange,,,,,,,,33.70906963,-117.65412542
-13091990.3858,3983965.262,921,Active,,Dove Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.6654287,-117.60735063
-13085449.1787,3976889.5108,922,Active,,Bell Canyon,,,COM,ORC,ORC,Orange,,,,,,,,33.61251004,-117.54858997
-13077920.4541,3964424.4,923,Active,,Upper Talega,,,COM,ORC,ORC,Riverside,,,,,,,,33.51920596,-117.48095828
-13093074.4356,3951813.0307,924,Active,,San Clemente Library,,,COM,ORC,ORC,Orange,,,,,,,,33.42470458,-117.61708882
-13090871.642,3952705.8314,925,Active,,San Clemente,,,COM,ORC,ORC,Orange,,,,,,,,33.43139804,-117.59730078
-13090873.4335,3952646.7122,926,Active,,San Clemente North and South,,,COM,ORC,ORC,Orange,,,,,,,,33.43095483,-117.59731688
-13091379.2259,3962216.3496,927,Active,,San Juan Ortega Hills,,,COM,ORC,ORC,Orange,,,,,,,,33.50266772,-117.60186049
-13101724.9458,3958554.2396,928,Active,,Dana Point,,,COM,ORC,ORC,Orange,,,,,,,,33.47523163,-117.69479767
-13102373.1538,3958842.2988,929,Active,,Dana Hills High School,,,COM,ORC,ORC,Orange,,,,,,,,33.47739005,-117.70062062
-13106911.9329,3961910.7112,930,Active,,S Coast Medical Center,,,COM,ORC,ORC,Orange,,,,,,,,33.50037824,-117.74139317
-13107194.6818,3962261.1983,931,Active,,Laguna FS #4,,,COM,ORC,ORC,Orange,,,,,,,,33.50300367,-117.74393315
-13110258.6128,3965826.1625,932,Active,,Laguna FS #2,,,COM,ORC,ORC,Orange,,,,,,,,33.52970349,-117.77145691
-13108249.3816,3967912.7557,933,Active,,Laguna FS #3,,,COM,ORC,ORC,Orange,,,,,,,,33.54532723,-117.75340768
-13111922.4617,3968673.1111,934,Active,,Moorhead,,,COM,ORC,ORC,Orange,,,,,,,,33.55101982,-117.78640352
-13114153.479,3969131.6926,935,Active,,Emerald Bay,,,COM,ORC,ORC,Orange,,,,,,,,33.55445292,-117.80644508
-13115812.6391,3970718.7893,936,Active,,Morro Ridge,,,COM,ORC,ORC,Orange,,,,,,,,33.56633344,-117.82134957
-13117319.6971,3971553.1773,937,Active,,Crystal Cove,,,COM,ORC,ORC,Orange,,,,,,,,33.57257876,-117.83488771
-13121174.6585,3974675.23,938,Active,,Corona Del Mar,,,COM,ORC,ORC,Orange,,,,,,,,33.59594303,-117.86951741
-13114702.36,3975934.8425,939,Active,,Signal Peak,,,COM,ORC,ORC,Orange,,,,,,,,33.6053677,-117.81137577
-13108467.8379,3972216.318,940,Active,,Aliso Laguna,,,COM,ORC,ORC,Orange,,,,,,,,33.57754199,-117.7553701
-13127737.4759,3977395.123,941,Active,,Newport Beach FS #2,,,COM,ORC,ORC,Orange,,,,,,,,33.61629253,-117.92847221
-13128766.5226,3979499.0536,942,Active,,Newport City YD,,,COM,ORC,ORC,Orange,,,,,,,,33.63203027,-117.93771629
-13130820.4122,3980494.6136,943,Active,,OC Sanitation,,,COM,ORC,ORC,Orange,,,,,,,,33.63947622,-117.95616669
-13135747.0179,3985648.8549,944,Active,,Huntington Beach City Hall,,,COM,ORC,ORC,Orange,,,,,,,,33.67801529,-118.00042315
-13134270.3157,3996137.9722,945,Active,,Westminster Police Dept,,,COM,ORC,ORC,Orange,,,,,,,,33.75639074,-117.9871577
-13127719.8848,3996895.0334,946,Active,,Garden Grove Court,,,COM,ORC,ORC,Orange,,,,,,,,33.76204479,-117.92831418
-13121733.6926,3995376.2931,947,Active,,Central Court House,,,COM,ORC,ORC,Orange,,,,,,,,33.75070183,-117.8745393
-13123217.9589,3999572.6896,948,Active,,City Drive,,,COM,ORC,ORC,Orange,,,,,,,,33.78203965,-117.88787269
-13109765.8814,3994798.5781,949,Active,,OCFA HQ,,,COM,ORC,ORC,Orange,,,,,,,,33.74638668,-117.76703062
-13107463.8674,3997287.5271,950,Active,,Loma Ridge,,,COM,ORC,ORC,Orange,,,,,,,,33.76497595,-117.74635128
-13089101.5324,3964629.6311,951,Active,,Fire Station - 67,,,FSL,ORC,ORC,Orange,COUNTY,L,P,31544 Cow Camp Road,Rancho Mission Viejo,92694,949-488-7055,33.52074298,-117.58139962
-13097053.1616,3985407.5224,952,Active,USAR Warehouse,USAR Warehouse,,,EQF,ORC,ORC,Orange,,,,19682 Descartes,Foothill Ranch,92610,949-597-1403,33.6762112,-117.65283032
-13057617.7663,4011909.4025,953,Active,,Clark Training Center,RRU CLARK TRAINING CENTER,,TC,RRU,RRU,Riverside,COUNTY,A,P,16791 Davis Avenue,Riverside,92518,951-486-2800,33.87409637,-117.29856412
-12946582.7057,3984899.8811,954,Active,,STN32 Christopher Douglas FS,RRU Christopher Douglas FS,STN32,FSA,RRU,RRU,Riverside,CITY,A,P, 78111 Ave 52,La Quinta, 92253,760-564-4351,33.67241125,-116.30111939
-12957217.4159,4004251.4655,955,Active,,Roy Wilson FS 35,STN_35,STN35,FSA,RRU,RRU,Riverside,COUNTY,A,P,31920 Roberts Rd,Thousand Palms,92276,760-343-3321,33.81696133,-116.39665259
-13065558.9145,4007226.5149,956,Active,,STN04 Lake Mathews FS,RRU LAKE MATHEWS FS,STN04,FSA,RRU,RRU,Riverside,COUNTY,A,P, 17650 Cojalco Rd,Perris, 92570,951780-8241,33.83916242,-117.36990066
-12749421.7944,4010188.8577,957,Active,,STN46 Riverbend FS,RRU RIVERBEND FS,STN46,FSA,RRU,RRU,Riverside,COUNTY,A,V,Hcr 20,Blythe,92225,760-922-7051,33.86126275,-114.5299931
-13064072.8187,3976530.7234,958,Active,,STN74 Rancho Capistrano FS,RRU RANCHO CAPISTRANO FS,STN74,FSA,RRU,RRU,Riverside,COUNTY,A,V,35420 Calle Grande,Lake Elsinore,92530,951-674-3571,33.60982099,-117.35655086
-13038874.7309,4005278.136,959,Active,,STN03 Nuview FS,RRU NUVIEW FS,STN03,FSA,RRU,RRU,Riverside,COUNTY,A,P,30515 10Th St,Nuevo, 92567,951-928-3718,33.82462346,-117.13019261
-13049963.9241,4000234.8434,960,Active,,STN01 Perris FS,RRU PERRIS FS,STN01,FSA,RRU,RRU,Riverside,STATE,B,P, 210 W San Jacinto St,Perris, 92570,951-940-6970,33.78697854,-117.22980851
-13049775.5523,4021066.4971,961,Active,,STN02 Sunnymead FS,RRU SUNNYMEAD FS,STN02,FSA,RRU,RRU,Riverside,CITY,A,P,24935 Hemloock,Moreno Valley,92557,951-242-3101,33.94236621,-117.22811632
-13051131.9825,3988819.8825,962,Active,,STN05 Quail Valley FS,RRU QUAIL VALLEY FS,STN05,FSA,RRU,RRU,Riverside,COUNTY,A,P,28971 Goetz Rd,Menifee, 92587,951-244-6462,33.70171211,-117.24030136
-13054998.6861,4019704.7407,963,Active,,STN06 Towngate FS,RRU Towngate FS,STN06,FSA,RRU,RRU,Riverside,CITY,A,P,22250 Eucalyptus Ave,Moreno Valley, 92553,951-653-3030,33.93221723,-117.27503653
-13045678.8174,3990696.5173,964,Active,,STN07 Sun City FS,RRU SUN CITY FS,STN07,FSA,RRU,RRU,Riverside,COUNTY,A,P,27860 Bradley Rd,Menifee,92586,951-679-3414,33.71573585,-117.19131475
-13065932.3152,4012633.755,965,Active,,STN08 Woodcrest FS,RRU WOODCREST FS,STN08,FSA,RRU,RRU,Riverside,COUNTY,A,P,16533 Trisha Way,Woodcrest, 92504,951-780-8620,33.8794987,-117.37325497
-13055893.6568,3996937.1264,966,Active,,STN09 Goodmeadow FS,RRU GOODMEADOW FS,STN09,FSA,RRU,RRU,Riverside,COUNTY,A,P,21565 Steele Peak Rd,Good Hope,92570,951-657-1925,33.76235427,-117.2830762
-13061383.0832,3984459.9556,967,Active,,STN10 Elsinore FS,RRU ELSINORE FS,STN10,FSA,RRU,RRU,Riverside,STATE,A,P,410 W Grahmam Ave,Lake Elsinore,92530,951-674-216,33.66912237,-117.33238855
-13063182.4552,3980677.1567,968,Active,,STN11 Lakeland Village FS,RRU LAKELAND VILLAGE FS,STN11,FSA,RRU,RRU,Riverside,COUNTY,A,P,33020 Maiden Lane,Lakeland Village, 92530,951-678-2161,33.64083656,-117.34855258
-13041135.4758,3961453.135,969,Active,,STN12 Temecula FS,RRU TEMECULA FS,STN12,FSA,RRU,RRU,Riverside,STATE,A,P,28330 Mercedes St,Temecula, 92590,951-676-2161,33.49694567,-117.15050125
-13082868.912,4011941.7984,970,Active,,STN13 Home Gardens FS,RRU HOME GARDENS FS,STN13,FSA,RRU,RRU,Riverside,COUNTY,A,P, 3777 Neece St,Home Gardens, 92879,951-737-3840,33.874338,-117.52539899
-13086902.4343,4015858.4371,971,Active,,STN14 Corona FS,RRU CORONA FS,STN14,FSB,RRU,RRU,Riverside,STATE,A,P, 1511 Hamner Ave,Norco, 92860,951-737-5541,33.90354474,-117.56163273
-13081248.7441,4005377.0604,972,Active,,STN15 El Cerrito FS,RRU EL CERRITO FS,STN15,FSA,RRU,RRU,Riverside,COUNTY,A,P, 20320 Temescal Canyon Rd,El Cerrito,92881,951-737-8109,33.82536172,-117.51084478
-13078531.445,4025486.3238,973,Active,,STN16 Pedley FS,RRU PEDLEY FS,STN16,FSA,RRU,RRU,Riverside,COUNTY,A,P,9270Limonite Ave,Pedley, 92509,951-685-6382,33.97529825,-117.48643486
-13081229.0448,4030690.2095,974,Active,,STN17 Glen Avon FS,RRU GLEN AVON FS,STN17,FSA,RRU,RRU,Riverside,COUNTY,A,P,10400 San Sevaine Way,Glen Avon, 91752,951-685-5109,34.01405595,-117.5106678
-13074244.7829,4030455.727,975,Active,,STN18 West Riverside FS,RRU WEST RIVERSIDE FS,STN18,FSA,RRU,RRU,Riverside,STATE,A,P, 7545 Mission Blvd,Sunneyslope, 92509,951-685-5260,34.01230994,-117.44792712
